id,allmusic_id,musicbrainz_ids
1127,mt0007961255,"['2cf82b10-bccd-442e-8060-96d5c42d5900', 'a96f4eff-8086-4a3a-872d-9dfd6b04747e', '8589655c-a362-4177-88c8-46725e757fff', '2eec3a57-cf00-4052-a154-375f26f01dab', '4b4ca64f-c14f-47a4-b325-0dd0ca8ee3cd', '07223042-de78-4bf1-bb04-918323d0f861', 'a064fdc2-e8e0-40b1-88db-3d9c480056dc', 'd3e07b5e-a0b8-4a18-9e56-4fee841b70f3', 'c3ba405a-497f-4377-8db5-0994fea7e31c', '94bef03c-00b7-479d-971b-8a5f4f3d2132', '6c8225aa-104a-4b6c-b66f-33d50894625b', '01849ac7-e395-4f6c-917a-d564eab60c02']"
1128,mt0007736934,"['aa7c8eee-63b1-490a-96b6-feb3c151fba1', 'ddea2300-4bcb-4957-8bf3-76882166f3f7', 'd9281925-091f-4345-9568-42747829cb5b', '9d8335e8-c625-4c1f-9630-1d9e84f5972c', '458d9f9c-07f7-4c87-9fd1-616693c4642c']"
1129,mt0000727896,"['54291058-3d87-4dee-99e9-b1be8308bbf9', 'd2c04465-1825-4a28-b030-2ed64ef59196', '50892df0-b0bf-4c47-8634-43896c699d1f', '97f4cf17-a417-4755-a677-bab08bee1087']"
1130,mt0003327197,"['1e07dde3-5dc6-4e28-8705-492be4351f2f', 'ec15c38a-6deb-4935-9edb-2d4ac4c452fa', '62b8f866-6bc7-48db-8d34-49ef8002e883', '65a80e9e-4040-4339-9d0e-ea179db9f298', '362b1023-3384-41d1-a10c-ed3d0910e153', '0cb1aa0d-6a5e-4c4d-a181-29ecdc9e63f6', 'fbf011b1-bddc-4988-9938-766018dd910d', 'f233404c-dfb0-4d72-8a3e-8371c8e1f6d3', '1bffd4b7-bfcd-4e8b-bb84-7fdf6288d274', 'd6ce2f22-d8f6-476c-93f9-915700a03569']"
1131,mt0010786743,"['dbdcaec8-5be7-433e-843a-59559e9fa13e', '5cb55e29-b3cf-4932-8d0f-f44032101f10', '84a3462a-5c11-40ff-85ce-d77749dccb07', '949e4055-a6c2-4f9c-a03b-c5e479bfcb03', '3ef7037b-e0db-4dd3-83bf-756b8257e331', '99ccf6f9-25f8-457e-9906-d891bdde96ef', '0fdcc57e-36b9-438a-b75e-7706f05c33ea', '0ec36b87-c0a4-4076-a896-8e6e5f970c26', '1ed5f864-a322-4b06-9f69-f81a7002586d', '9a29c589-6eb0-457b-8765-4e0bcf266a8c']"
1132,mt0005885849,"['55f50121-973a-4281-9fe0-157ec49bba24', 'a9d9f23a-f752-4350-8c89-baa0826bbc4b', '8eb05c24-0272-458a-9cda-62020f291f0e']"
1133,mt0004763395,"['f0be20f5-f653-4c02-8da3-9819835f407c', 'e398f0b3-0bab-4d60-ad98-897d009cf606', '3a43b9ee-41f0-4d68-908d-1111ff938759', '52357179-2d89-4e4a-a629-79f6947843b5', '1c94ad3b-7801-49fe-a8ec-02dd05422e23']"
1134,mt0035240300,"['ac14de07-1d9f-4e9f-9884-a982ce5294b4', '5d85413e-4796-4061-85c0-76774bd7164e', '7a01f841-e1e1-41d7-80e8-f8b88f8c0a8c', '1cdbaea7-2883-428a-b5e7-a6167d3a82c3', 'e284af98-adf7-41d9-a90f-b8366a99b774', '2f454f3e-a4f0-409f-aebc-2f1812e7489b']"
1135,mt0002624277,"['15a1da7f-8fdf-4640-b2b4-1076fb6de678', '0a36b233-85c5-42ba-816f-b577c5374fd4']"
1136,mt0033906412,"['85e33ec2-aae6-4a49-95a3-847fb82404f4', '0c29b0a7-6c1a-4539-a938-d4803d4624f2']"
1137,mt0060283875,"['f4c81439-5329-4a0c-abdf-188f112d60de', 'ea405099-2b55-471e-a815-1104958fabd0']"
1138,mt0019018811,['58b9f85b-2b1c-439d-b2f9-b722747bf43e']
1139,mt0029731297,['84f6c157-c45a-4852-8014-b2c05b837ba2']
1140,mt0019031886,['495310a3-14f8-4cf1-a0ef-8e581f18512a']
1141,mt0019030989,['c4f156b6-2251-421f-b472-7d017903e3cf']
1142,mt0032837946,['dd677d7d-864d-4e17-a50d-a34815b8f61a']
1143,mt0019031876,['dca9e40f-58a6-48ea-a1de-86dfedeefe1c']
1144,mt0026184137,['64f4b054-7491-467e-bc09-c44ab1c9d135']
1145,mt0054063539,['abaef57b-39ab-44a0-9f4a-98f351ee47e0']
1146,mt0054063530,['a4b2a652-de53-4bf7-a0b1-57435931852f']
1147,mt0054063528,"['6c24f86e-c15b-4493-a987-63c3921ee1bb', 'f132d5f5-97f1-4df2-b9d7-82a0cb36da2f']"
1148,mt0054063529,"['4d486d29-4665-4c1c-9c02-d588dc520c86', '4a54fca6-0d81-4513-826e-24bdce9e427a', '1648405b-3969-44da-88bb-e986de7df131']"
1149,mt0054063533,['3149ec5c-334b-4e5d-b3fb-8dbdd3ca150a']
1150,mt0054063536,['7b92a787-e8b0-462e-b4ee-8649695b74b4']
1151,mt0054063537,['a33b231b-121a-4c75-a732-9bbae398c533']
1152,mt0054063531,"['570bdb25-939f-49d8-98e1-377489828e3d', '26998a0e-63b1-4965-96bd-b37fadecce79']"
1153,mt0019596053,['c0294702-d72b-4b6a-a035-e352edb1ea98']
1154,mt0026305117,['e174a36f-fafd-4c43-b484-b2867a858c66']
1155,mt0019579410,['069bc163-4c99-433a-880d-4935c23efc05']
1156,mt0031226046,['3ffc0dfd-c306-4112-80dd-064d9bca68f8']
1157,mt0054063534,"['82835eb5-2cd9-4aa5-a90f-ad441b3acb1d', '68d1d413-26ee-4836-94b0-30f5bde2a56c']"
1158,mt0042313236,['7edf1d72-dc73-4d7b-a2e5-3fd09125daf0']
1159,mt0000888229,"['eaea473e-29d8-412c-9f6f-47038da45ec7', '2d5dd197-1cbb-4448-9f98-f4f033e6a6b4']"
1160,mt0019342891,"['d9ad37ad-e666-4343-8a2b-a0792aeaf34f', '338fb944-475d-4b71-a0de-0ca462a61712']"
1161,mt0015465688,"['c92deefa-6fa4-4899-8d00-d8067b490f5f', 'f6eb1b7d-4a3c-438c-ae3d-28332190298c', '23aa3926-a8af-45e6-86b1-eba2dee7cde1', 'd786b486-49f8-4bd1-b8d0-2403cb469045', '70c0eb19-d305-41e7-b5dc-cc15fd9ac8c2', '896fccfb-8392-49eb-870d-d4bd72bd9141', 'ac774d2a-272d-42c4-ab36-44a4d5cbe0f7', 'bdb8f8ed-e6f4-45b0-82d5-08877b5281dd', 'a100f4af-e618-45b7-a91f-c5c5fe89a0ec', '9a149ba1-9a15-4ca0-93e5-38eefb6cf343']"
1162,mt0004172319,['3b27d669-5313-4bb0-96f1-2f602725a0a2']
1163,mt0006031493,"['36f47be9-f2c3-4759-94b7-e1239ee4333b', 'e38e4a57-95a6-438a-b93b-4d366a9b4865', 'c0a27b0f-f9e7-415a-a0ea-81e8486275b9']"
1164,mt0040431873,['90c85939-b3f8-4749-aec6-d020bbf97eee']
1165,mt0041974264,['32f8c9d8-b450-44d5-9866-76c395f00b0a']
1166,mt0009449187,"['5fd5b031-6215-4844-a264-b2cadb07772d', 'ebf252b2-27b5-4e76-bae7-2ff3a55e81b1']"
1167,mt0003930539,['57040e98-112e-4b66-85b6-3fd4400e5783']
1168,mt0026681434,"['5b51ede2-f2a5-4d50-8294-a0577940fbb1', '2ba46afc-67b4-4730-a86c-7b8406662055', 'dada409f-135b-4b9b-b60f-b2c9fae720cd', 'b024df1f-6e87-46b5-80eb-77ac87365c54', 'b82432e2-3432-4b8e-9320-3974587239d4']"
1169,mt0000283382,"['6985cd1b-33f5-4e8c-a70e-cc5c2298702a', '9ef80dbc-f335-4e08-936c-eedae194a7af', 'b1443e33-8607-4644-9ea9-0603f4c4180f']"
1170,mt0004743289,['668a8bbe-d6df-406c-843d-3cbdeb86fe08']
1171,mt0010145878,['78ae5917-8b54-468d-8843-c0c4f9238d33']
1172,mt0009241990,"['de4ea971-46c0-4898-bfe1-2b1aa8def1f0', 'ee9f0d8d-4e01-40a6-948c-83bef6fcd8a0', '70852c08-8f45-459b-a8ae-d46d604335e9', '2526850b-5f14-404c-9f8d-e0fc151f793b']"
1173,mt0034998650,['1fe71918-d47d-4dda-a6f0-13fd839fdb05']
1174,mt0054973573,['b06f27e1-19d0-432b-aadc-4fec4e09c50c']
1175,mt0054973578,['753a7718-6614-43ae-9ac7-bc9967698f08']
1176,mt0001600252,['2755ffb2-19e0-40c2-b454-8e20972924b2']
1177,mt0007366788,"['c40c4f5f-d424-4c85-a7eb-8779a2c8e19a', '2e36315a-5ce6-4dda-88b8-9ba93854a294', '9e649c45-576e-4667-a547-c5b84ed1f3b0', '65984fdd-82e5-494a-8a5d-4d8682a2b1d0']"
1178,mt0004750857,"['7823dcae-cb35-4427-844e-5d141aa042f0', 'b7576436-8b6a-4f32-8af2-f9d8fc0d6d5e', '603e12ca-1777-4ce4-adb6-296d3895381b', '8914baa4-7efe-42fb-86d4-9619572e27be', 'e408da23-7d66-437a-92a4-a79e8849f9ea', 'f00d1574-c2d0-44f2-8559-92fe8fda4437', '480de263-3cc8-4d4f-b33e-b49bb7b5a0ad', '3927e763-f143-436e-b43b-fbf766f76a75', '7a3d80b7-5365-4d4d-94b5-de7bcdbe0547', 'af47316c-067b-4df9-b664-c55af36a5564']"
1179,mt0001814818,"['e221f979-4482-452f-9070-91f47e6b9ff2', 'ccf2047f-89f2-4697-97f0-48fcd3761359', 'c4927b43-677f-463a-92a8-91931e59df12', '2a637f3b-adec-4555-949a-99429ef6178d']"
1180,mt0003654675,['5b70d41f-0c52-4e24-b5e2-ac538f4b742c']
1181,mt0010161321,"['fda41278-1648-415d-9a11-2705f264f4e7', 'dcf03717-2fa0-487b-8075-b1f99e98086f', 'f17ba6d8-c761-4ffe-96cc-f955344fff06']"
1182,mt0026375456,"['f09b19b2-8c48-46eb-b0d4-9747ba81cb43', '90ae7a94-bb37-45eb-9c5a-fa938e238042', '53195ae1-431b-4941-903e-76d99a5dbbfe', 'f7ac283a-ecb1-4999-a004-908d26056106']"
1183,mt0040708485,['bd23e413-ad74-4def-96e6-802afd25fb6d']
1184,mt0054419574,['7f0949e3-754b-453d-b2fd-16cd23351658']
1185,mt0053710940,['ef625638-e240-407e-b9dc-b897276e8fc8']
1186,mt0053710942,"['1434c48f-c6d7-443a-abfe-43e995b2d9e8', '001c462f-7d7f-496b-acc1-0dad9af8dce2']"
1187,mt0053710943,['d4a27842-30f3-4010-aa68-1aa58d54dfe7']
1188,mt0053710944,"['2a732a7f-14f0-46d7-a3ef-264c05a8581f', 'af510e94-26af-4106-b819-4a62b1f08671']"
1189,mt0053710939,['991c69c9-2cb6-4273-9c13-8ab94ed3e427']
1190,mt0053710941,['5a5f8fb7-f5ce-4ee3-9948-1e4a7e75e9c3']
1191,mt0053710945,['653a5ef8-78ad-426a-b945-156d1c100cfe']
1192,mt0053710946,"['444ece6a-db78-43db-b572-744457a9a531', '15276627-6aac-4a8e-85b0-162459dfdc80']"
1193,mt0053200498,"['9eddd5a9-7d61-4ca3-9818-5dbb9881b376', 'a94840c2-2b3d-4133-b362-4c94d47a209b', '27b5f12e-0559-48bf-aaab-93beb1088d75']"
1194,mt0050856145,"['1746287c-e467-4d1c-942b-e5476004cea1', 'ae57d1a3-3771-4c80-a675-a40ba512fe4d', '179ec3ae-b9c0-4301-a8a1-5be4524a0cdc']"
1195,mt0047780829,"['96e6c6a2-f42c-4046-b24c-edaa05030aaa', '9b1b64a1-9f7e-4d04-9b37-195352dbe885']"
1196,mt0047570391,"['b533b645-256b-488c-bcca-869a415ee833', 'e837f453-8d94-4906-b140-9701e87901a9', '2657c3bf-1e0e-4f46-a6ae-fbaa48c8bded', 'f877622b-1dfe-4871-b570-1eb5867d2749']"
1197,mt0047570394,['a9a2c358-774c-426f-ab6d-f4d677d0569c']
1198,mt0047570385,"['cc0182d6-151c-4a7d-9a63-6e2dc68bfd70', 'a8dc26fe-7dfc-4d93-a1e4-c0cfafa6e47d']"
1199,mt0047570389,['ef5252f8-37b8-4cb0-adbe-9e5cf2a7173f']
1200,mt0038733441,
1201,mt0047570390,['fdf7585d-b557-4c5d-bfac-118ec8048f1e']
1202,mt0010303040,['c02c0190-7086-4c74-8fc4-6a2f7f60d8a7']
1203,mt0010303045,['a3563238-ffb8-4f19-ab1a-6399e2618cf6']
1204,mt0010303039,['029b4921-3037-48b9-b36a-a87947c1c82e']
1205,mt0008464763,"['cb97c724-702b-4ae6-86ae-ce26457512ff', 'd247fee6-a98f-48f7-984a-6a866e4a1126', '157bf204-bacb-47c1-bef1-af4359262781', '978bad5e-8305-4fdb-b3a0-a4795a2f4814', '864ae910-4679-4efe-b5d5-88a0dfe5a0bc']"
1206,mt0003895033,"['5f3275e1-09fd-4a41-b2f6-9a361cf516cf', '8c1e30d5-e8b2-4302-97ea-2ae41f05128f']"
1207,mt0000418358,"['1f285dda-1cf4-4463-97cd-6d10127aa4d1', 'ae562ba6-321b-4b7c-bda5-2741f16e6589', 'f1cafde5-de32-488f-8722-f1ffa36230c0']"
1208,mt0001388668,"['dcdbf064-4015-405a-bbc2-4bad54eb4982', '9a77454b-a382-4cee-8482-86f961ccbff3']"
1209,mt0012981278,"['724a9db9-64e0-4d80-8e4f-4e4015626972', 'deef2eec-5175-4377-8fb6-6f297cad6514', 'b210b5d2-b8da-43f8-adfe-92aefe7d64c6']"
1210,mt0012819609,['9c059e96-f929-4821-bbe5-b9ff6635bf63']
1211,mt0012729889,['8bdf0160-fa8f-410f-b0f3-5bb2fe54d88a']
1212,mt0030645186,"['9cb3d8a8-892c-4e5f-92fc-0a46b6acc2df', '46bcdf86-eb0b-4e36-966a-87a10882730b']"
1213,mt0012732118,"['d667f736-39a0-4cb6-9683-83791a65997f', '516af49a-dd51-4684-8fcf-2e9f7a97c650']"
1214,mt0012746539,"['7046eb56-76b2-4a13-b985-0181f535e4b9', '970d0616-8b86-4c53-a3b3-95a8341216ff']"
1215,mt0012721841,"['a983d62f-0236-47bc-b536-0d7f22d701ef', '26735c4b-7f01-41b3-b64f-728ef1dfce9e']"
1216,mt0011830159,['fdbf6e79-cbd7-4166-8ae7-1295bc6938e0']
1217,mt0000120236,['df524a4b-f4db-4824-b199-4f1c5a24c55f']
1218,mt0026617418,['54a26bb3-6ec2-4bc5-830e-3a1d844419db']
1219,mt0033455345,['121c6618-dc29-4c03-b76a-19d1d45d9bfd']
1220,mt0012119439,['627fd42e-e7cd-4cb6-b424-32ea685a7732']
1221,mt0012722054,"['f3956222-dd1c-44b2-ae1e-ae2a684be7d2', 'b7a82b07-12bf-45a0-bdac-c48e7556d2f3']"
1222,mt0032087091,['5308e7ab-e293-48dc-a235-feaf6fc269ee']
1223,mt0011798683,['c17c8e9e-8934-4cfd-b907-3a875ae4c545']
1224,mt0030125839,['ffef74fa-91dd-4761-b522-2abfba912358']
1225,mt0045832397,['d06b15f0-95b2-4df4-9775-98d35d19d2f3']
1226,mt0045832398,"['a3761b59-4dcd-4a53-8b88-165822dfe215', 'd8aeb0d9-2638-4e33-a47b-7b610f304534']"
1227,mt0012027831,['d8c8a1df-80d0-40ec-a641-8fa4a4af7ebe']
1228,mt0058535554,"['00c60737-992d-4b46-a888-63e4f12ff40b', 'aabc4485-2b3c-455a-bd6e-04b18d948266']"
1229,mt0010955285,['d3e2783d-2bb3-4905-9a92-c856398fe6fd']
1230,mt0031792098,['43ed4247-e455-46dd-9300-35f1a753941d']
1231,mt0011628452,
1232,mt0011624075,"['d8bebe31-3d82-4c4e-9721-a3e39ca71c5d', '762e13c1-bcda-4d97-a981-6f7a5a1dfb6a']"
1233,mt0011624579,['87df8eb6-4670-4c28-af3a-7bdc2ca40c7c']
1234,mt0028136039,['ed634e49-9798-42c1-b048-33311e4b84f3']
1235,mt0028652516,"['9de3c57e-b14e-4bc4-85d7-b6222294b13f', '2840bec3-0434-4ad4-aaa5-ff9040e2091c']"
1236,mt0010897323,['f7a3a7d2-6548-4b2e-9349-40a0da9e5eeb']
1237,mt0010899365,['7da2949a-e8b6-44b2-b6f1-aa21aa0d220a']
1238,mt0010885471,['110f60a0-5d8e-4cfe-9363-5dc779b42075']
1239,mt0011613813,['26dfe8b1-ce79-4f08-9d87-1f81e351d4c0']
1240,mt0010886919,['f7bbdb45-2be6-4cdc-a79a-a1326b2faf48']
1241,mt0035142034,['214c401b-f84d-4b3e-947e-375148b30df5']
1242,mt0011607889,['38c34234-d3ba-4e77-a4fd-55a509ba8534']
1243,mt0001174961,['eab41da4-845d-4335-b167-cbfad4246ecc']
1244,mt0011617406,['a659e342-d32e-419b-aeed-881eb2da191f']
1245,mt0011610541,['67b22782-ecee-435d-b4ed-4fc5d9aa09ee']
1246,mt0011607560,['1df180df-0ec7-4d24-acc7-4370f9b9e9aa']
1247,mt0027029219,['d1728e49-2e4c-4ade-ab17-dfce0adc011f']
1248,mt0011620015,['4975da20-629c-49be-af2d-ec758744f226']
1249,mt0011608772,"['0660c865-b440-46e6-a856-15fd94d40237', '159ba458-cd74-492e-9c3d-5c9a31972d9c', '93366996-41fd-49fc-b2d6-c41dc2c8ea4d']"
1250,mt0011611481,"['72e4d5e0-fdcf-4df0-9ee6-ec9732fdfafe', '71067cc6-d865-4e47-937c-93f4bfb8eb56']"
1251,mt0011617464,"['9fc367d5-2577-4862-8f38-4034741e2113', '300c4624-b265-45d5-bb77-9f7d3dafc3e4']"
1252,mt0054259552,['27856114-2a15-47a8-a900-0c3808f2faac']
1253,mt0011346931,"['45bae2cf-d5da-491f-b137-b95653779902', 'd5be0924-f29b-4fb9-a2a9-815d1634d6ad']"
1254,mt0004539841,"['9206a152-8eaf-42b5-bec0-b30b799edcd0', 'c2c79a75-7202-45a4-9e14-881b835d9a2c', 'b5bdb788-8ec4-484a-9339-9be5edd4af8c', '98087b58-de62-4e51-a68e-7cec5c1acf13', 'ed31b631-6713-448d-b8bd-33b55625db29']"
1255,mt0004766808,"['c010bafc-0002-406f-835d-561f7d6ddc2d', '87b56d37-90f0-464b-adff-6bc0fb1dcd3d', '0461d7ce-1d29-4cf3-847d-804e205a0fb6', '855d53a9-8a86-42d3-9af5-57bf668d3e65', 'f44eb8b8-4c87-4736-8ad5-3d41df161e12']"
1256,mt0041156994,"['9a3c121c-ab65-476f-8a8d-8abe7b0336a9', '33c5b3ae-d452-412c-992c-5840337ee52f']"
1257,mt0041156997,"['4ec5d828-0406-487a-ae14-b38b85e9590a', 'bfbc3559-0b62-4f04-9475-7ee568c027ca']"
1258,mt0044412628,"['960cc9fe-3bfe-4b03-b2ca-a30f43ed6aec', '0f762226-723b-4345-93c5-6223d3e70d15', 'a798cc51-e2ee-459b-acf9-8aea3318cf87']"
1259,mt0044412625,"['ea26b257-85a6-4be4-a3b1-c79391578461', '872e6783-0e25-4809-baf3-728b7e0c34e4', '790e2315-7174-42dc-a807-d51ce887f744', '6d30c462-c8fb-40f3-9d5e-5802fc4f09bf']"
1260,mt0011342545,"['6519595d-be9d-47f1-a411-3d1eaf6001fb', '43a0efc7-9b1c-4ffd-9482-f321f97aabef']"
1261,mt0041156998,"['f29381e4-4b4b-4777-93a1-aa54901d2fc9', '3b8a8560-9712-40d5-a17e-2351a90e45d1', 'ad0d6a1c-4428-406c-992c-ff7fbd8c9275', 'eeac1ece-7a7f-41b7-b9ab-cbcbf281fa06']"
1262,mt0001929696,"['162678d5-6970-4237-9d92-f0705f1ca3ad', 'c79d1f6a-fdda-4dbf-9bda-b4b6720b5e2c', '113618c7-a0eb-4f21-8877-6da5c9556e2d', 'd67466d5-59b4-4a2b-87c9-fbe35568087a', '5aed39c7-3228-42be-b76a-4a5504323592']"
1263,mt0044242002,"['9694a6af-8162-4e8a-b852-15213620dfe3', '88e98667-655c-4f36-97a2-fd0c89650fe5', 'fc5f8123-7096-44bf-87a2-444c53ac99f0', 'e980b55c-b0e7-4bd3-925a-fa90e610c357']"
1264,mt0041156995,"['e2b4b3e4-e960-499a-b571-40d259e84a55', '6a9cb96c-0d13-41e0-b330-96b5c43aaf38', '5073158e-0420-4d5c-9d58-d3effbcb3639']"
1265,mt0044412626,"['fc5bd7aa-1dfa-4136-ac3f-1b2794c4366d', '805ef145-bc1b-4326-8030-d88301353ccd', 'd5738d10-4b87-487a-990e-b3e3d79a801d', '69f96b43-db3b-4c04-8725-d8d8c71b4a35', '0e43a59e-32f1-4e1e-b30a-b38b6f0ebce4', '9e15e043-4fd7-4af5-b36d-dcdafd931a69']"
1266,mt0011376237,"['0b3903e5-9ddf-4c59-b08c-58e69118793c', 'e61ab711-72c8-4fdf-9a37-e28f2287c2f5']"
1267,mt0041156990,"['761b1416-71d5-4108-a743-85a19d60a2ed', '4891fbba-bcfb-4cb3-bd1a-1796728ab347']"
1268,mt0054263011,"['0b3903e5-9ddf-4c59-b08c-58e69118793c', 'e61ab711-72c8-4fdf-9a37-e28f2287c2f5']"
1269,mt0009254669,"['65a6975b-eb5a-45dd-8584-738e7dc4fe48', '82f5f750-3489-404f-a40c-b528360f8fa5']"
1270,mt0000272963,"['0b3903e5-9ddf-4c59-b08c-58e69118793c', 'e61ab711-72c8-4fdf-9a37-e28f2287c2f5']"
1271,mt0057538287,"['c010bafc-0002-406f-835d-561f7d6ddc2d', '87b56d37-90f0-464b-adff-6bc0fb1dcd3d', '0461d7ce-1d29-4cf3-847d-804e205a0fb6', '855d53a9-8a86-42d3-9af5-57bf668d3e65', 'f44eb8b8-4c87-4736-8ad5-3d41df161e12']"
1272,mt0054259855,"['49c00914-eae1-4474-85dd-70c2dd406750', 'ab1c2897-bddb-4ce9-a6be-042cd46187c8']"
1273,mt0054259861,"['ca81ef62-127f-4a66-a757-a64514627a51', 'cb37e07f-ef3c-4019-8d5f-752b2b2e7357']"
1274,mt0054259856,['20ab1a32-d98c-418e-a3fa-d04ac14a356b']
1275,mt0002386251,"['946242c9-2ba9-4339-8d46-604e26be298b', 'a958dde6-574b-49d6-a9f5-06a7f8a4b88e', 'deef8377-e189-4444-b7b9-55db5f543b51']"
1276,mt0003673757,"['d3448a42-a5ee-4d3d-9eff-96433719927f', '70896371-1489-48a0-a92b-4197ea6171d1', '7c39a460-f6cb-47ec-b432-e50e76a26cb0']"
1277,mt0003233082,"['ec61e788-e078-47bf-a91e-58f5282b3c3d', '2268c07f-4fd9-4390-857e-2588ba733d99', '5611f607-8c39-4921-a03f-b4331022d57f']"
1278,mt0002197401,"['31caede5-5c2b-4b62-9440-25368160c567', 'e075f0fe-f592-4d57-b188-70f60d705a14']"
1279,mt0034986167,"['0b2446ea-a616-4f5d-95e9-b7ff4dae8b2b', 'e0687532-9cc2-423d-9cc6-4fcbc146dcbf']"
1280,mt0012786654,['53fe4d5b-da61-4523-b123-ab71cc98de7f']
1281,mt0044504543,"['0bf8ddf5-38c9-44d7-bfdf-aca247b8e5c2', '3516b5b8-4f3b-4903-a928-c36db19fafa6']"
1282,mt0054927737,['f2cc339d-1e7c-492e-a5e2-649ef3e121f7']
1283,mt0054927736,['8844d32f-bafe-4eca-9b84-8db008e242ac']
1284,mt0054927734,['7812fa91-70a8-49e3-b1a6-afd84dbed72e']
1285,mt0052822967,"['8163bfe2-8500-4589-8455-d531c970ed30', '79297254-7cd8-4110-89a4-34e463b83812']"
1286,mt0052822984,['e9f89215-7358-42d6-beff-b98d805df162']
1287,mt0052822937,"['9d7da705-a67b-4067-b9e5-3b3864225f18', '35b5102b-65d6-4f9d-9c74-53db556f767a']"
1288,mt0000625866,"['391eae19-6004-48de-a6c3-c3e88553f8bd', '53ad1344-be7e-4898-941e-9c1c5eecdde8']"
1289,mt0003596564,"['3bd654f1-2738-4fb7-ab1e-5b23768d249e', '177f626c-44ab-44fa-9528-1aecf5e37934', '7d086cb2-589b-4cdf-aedf-251ea0b3c660', 'c9bb0b7b-cbfd-47e2-9e90-9dcd9f46b5d2', 'aeb5bf88-4754-4933-bd7b-1673e3e2cd26', '956240d3-233f-4810-b7e3-b456133aade4', '1e447ebb-0d3f-4bd6-8cc4-6faf18767d79']"
1290,mt0005339645,"['c2f4604b-71a1-4b81-b90f-42039e859f89', '410a72ee-6e70-49db-b9bb-b6d5063522e9', '421a9124-7751-465c-864b-0b5db0339947']"
1291,mt0000976355,"['c1c9a836-690c-4465-a3b3-6de210dfc78b', '3b22a7d9-7b1f-4c10-b017-9e8ec43e56f5', '342b7431-2cdf-4eb3-a9e6-418ef88657f3', '01c03907-121d-4792-8617-c57273c28688']"
1292,mt0019547887,['68e3c88d-f354-47c2-aeb6-5436322de9f5']
1293,mt0029591585,['b0075f5a-a7b3-4acf-8e79-74e84c516a09']
1294,mt0019544249,"['7dc41f73-0ccd-48bd-a40c-fc8bf6a69621', '4d975e9f-4780-4159-ac34-8eccc677524b']"
1295,mt0019539759,['be8c89f8-1962-4a90-8fc1-0f6439d6a5ea']
1296,mt0029679398,"['86b68b18-39d2-444b-be7c-87b0758ecf68', '0cc94e93-7ac1-45ee-8a9f-6d704606be75', 'f648445e-9db7-4cad-8c80-07bfb4c0a146']"
1297,mt0019559608,"['7bff9f77-2bb6-44b9-87a4-ae5ec1871813', 'a7f68f66-6375-448b-ae6b-74b93f1bdfc0', '9f2986a3-b486-4a4f-af3f-a16c1d70621f']"
1298,mt0026203777,"['d135364e-735e-4885-a2b4-0a075940b187', 'c157c6c7-8874-4fcd-96b1-eb0f44b8b33e', '89d143d8-e1e4-47bf-8a3b-9b4cb951223a']"
1299,mt0052822970,"['285b2e94-f3db-4a23-ae3c-7741ea0724fd', '6d4255e9-aa30-4710-9bd7-ff6cae273be1']"
1300,mt0007171729,['c0e51cd9-aa21-4fc8-8d47-659b2908e33b']
1301,mt0001401063,['d8f76329-4410-4003-b38c-22fa9ebf7b15']
1302,mt0006720867,"['539e4ec1-3b96-40b2-a432-8e3ffb7d02ee', 'c692bc24-5bfd-4dc8-9a52-cc4eea6d1a31', '4832ce6b-a2e0-4f13-ac54-fc1c3cfc753d', 'cec9664f-81d2-43d6-9f29-20f688741379']"
1303,mt0006552809,"['9ce64908-df5a-4361-ba8a-e0dabf0bc0c9', 'a8181be1-3d26-4437-bbf6-0638a5f93e95', '6a64d817-7de9-4a76-ab86-7fa5a6bd1045']"
1304,mt0040397494,['938d0448-89dc-456a-9163-8529eeab0b02']
1305,mt0040397497,['8d299e48-5778-466b-bcb6-4bb182550896']
1306,mt0040397492,['276316eb-291a-4fdd-a112-ac672a9f4ff1']
1307,mt0002212126,['8948dee1-8d85-4a78-a17f-c926ee62c441']
1308,mt0002203446,['880be1cb-9667-493c-b493-d0e313da1bd3']
1309,mt0003057756,['065c1337-b8cb-42ee-9745-56a072acca0b']
1310,mt0004610723,['2a3ba5c1-5d2f-4f21-a88e-07d211d95c73']
1311,mt0050750955,['ece84e81-244d-42d2-b61f-03c94aca9519']
1312,mt0050750962,['2950e076-91c8-41f4-928e-d23bd8441d94']
1313,mt0003085745,"['796ab6ef-491c-4a27-bd92-b4eaf3646ba0', 'bbd23a52-4b18-44d9-a364-c57e5cb0bf01']"
1314,mt0008244005,['9a8b6345-fbb2-4c3e-984d-2e760f5c0edc']
1315,mt0003977454,"['37e1057f-45f0-4c97-a78f-4197e16559e7', '66fd5ba1-d224-419b-bdef-91c648bd6428']"
1316,mt0006669185,"['7136276b-e74e-40b6-8c58-65887309a0f9', '204a66fc-bb57-4ee3-8daf-d7bae7c2e670', 'ae064955-04b0-4e77-9d6c-f017f4ca8878', 'f7b5a3e5-61a0-4f87-a8ae-28be88d82788']"
1317,mt0001481179,['8d299e48-5778-466b-bcb6-4bb182550896']
1318,mt0005805504,"['a4ac3b68-4a2a-4ee2-a03b-c16bde0645a0', '74fa77b8-96d6-40a7-bf7f-6a3859bc6447']"
1319,mt0000153421,['d9892b87-a0f4-4876-9828-6d29f44b2468']
1320,mt0050750959,['5ef93c0e-1695-4da9-aba6-2bd761701056']
